0.038288288,0.500950570,0.933118191
0.039414414,0.500950570,0.932698955
0.039414414,0.502851711,0.932195801
0.040540541,0.502851711,0.932084200
0.040540541,0.507604563,0.931451730
0.041666667,0.507604563,0.931422131
0.041666667,0.508555133,0.930834225
0.042792793,0.508555133,0.930773845
0.042792793,0.510456274,0.930428877
0.043918919,0.510456274,0.930353556
0.043918919,0.514258555,0.929247623
0.045045045,0.514258555,0.929189414
0.045045045,0.517110266,0.929040116
0.046171171,0.517110266,0.928364988
0.046171171,0.519961977,0.926906190
0.047297297,0.519961977,0.926899761
0.047297297,0.535171103,0.924439594
0.048423423,0.535171103,0.924147068
0.048423423,0.538973384,0.923326562
0.050675676,0.538973384,0.922772717
0.050675676,0.539923954,0.922692637
0.051801802,0.539923954,0.922345483
0.051801802,0.551330798,0.919254799
0.052927928,0.551330798,0.918735405
0.052927928,0.552281369,0.918621872
0.054054054,0.552281369,0.918495773
0.054054054,0.555133080,0.917831612
0.055180180,0.555133080,0.917792136
0.055180180,0.565589354,0.916625065
0.056306306,0.565589354,0.916330509
0.056306306,0.572243346,0.914354932
0.057432432,0.572243346,0.914308132
0.057432432,0.573193916,0.913823837
0.059684685,0.573193916,0.913602179
0.059684685,0.576996198,0.912575440
0.060810811,0.576996198,0.912485560
0.060810811,0.577946768,0.912461530
0.061936937,0.577946768,0.912273881
0.061936937,0.580798479,0.911621621
0.063063063,0.580798479,0.911615858
0.063063063,0.585551331,0.911289322
0.064189189,0.585551331,0.911175926
0.064189189,0.586501901,0.910876185
0.065315315,0.586501901,0.910587957
0.065315315,0.591254753,0.909779298
0.066441441,0.591254753,0.909555367
0.066441441,0.593155894,0.908844667
0.067567568,0.593155894,0.908551399
0.067567568,0.594106464,0.907981683
0.068693694,0.594106464,0.907871046
0.068693694,0.595057034,0.907726228
0.072072072,0.595057034,0.907260760
0.072072072,0.596958175,0.906716623
0.073198198,0.596958175,0.906486478
0.073198198,0.597908745,0.906187218
0.074324324,0.597908745,0.905737023
0.074324324,0.598859316,0.905354950
0.075450450,0.598859316,0.905271973
0.075450450,0.602661597,0.903459071
0.076576577,0.602661597,0.903278294
0.076576577,0.604562738,0.903080021
0.077702703,0.604562738,0.902992424
0.077702703,0.605513308,0.902917463
0.079954955,0.605513308,0.902649164
0.079954955,0.609315589,0.901001324
0.081081081,0.609315589,0.900894558
0.081081081,0.614068441,0.899462238
0.083333333,0.614068441,0.899096116
0.083333333,0.618821293,0.898209618
0.084459459,0.618821293,0.897546698
0.084459459,0.622623574,0.896510998
0.085585586,0.622623574,0.896475556
0.085585586,0.626425856,0.896341169
0.086711712,0.626425856,0.895631440
0.086711712,0.629277567,0.895026068
0.087837838,0.629277567,0.895008281
0.087837838,0.630228137,0.894955799
0.088963964,0.630228137,0.894548430
0.088963964,0.634980989,0.893105044
0.092342342,0.634980989,0.892938179
0.092342342,0.638783270,0.892432958
0.093468468,0.638783270,0.892408237
0.093468468,0.639733840,0.892376734
0.094594595,0.639733840,0.892106379
0.094594595,0.641634981,0.890881153
0.095720721,0.641634981,0.890489958
0.095720721,0.642585551,0.890352894
0.096846847,0.642585551,0.890216379
0.096846847,0.645437262,0.889678186
0.097972973,0.645437262,0.889431814
0.097972973,0.647338403,0.889232782
0.099099099,0.647338403,0.888756719
0.099099099,0.649239544,0.887927025
0.100225225,0.649239544,0.887562509
0.100225225,0.651140684,0.887142784
0.102477477,0.651140684,0.886670959
0.102477477,0.652091255,0.886468551
0.103603604,0.652091255,0.886404277
0.103603604,0.653041825,0.886401948
0.104729730,0.653041825,0.886339875
0.104729730,0.656844106,0.884659278
0.105855856,0.656844106,0.884533932
0.105855856,0.658745247,0.884383799
0.106981982,0.658745247,0.884345984
0.106981982,0.660646388,0.883790042
0.108108108,0.660646388,0.883661768
0.108108108,0.662547529,0.883341379
0.110360360,0.662547529,0.882801947
0.110360360,0.663498099,0.882665516
0.111486486,0.663498099,0.882473224
0.111486486,0.665399240,0.882227904
0.113738739,0.665399240,0.882001497
0.113738739,0.668250951,0.880943940
0.115990991,0.668250951,0.880655372
0.115990991,0.669201521,0.880604946
0.117117117,0.669201521,0.880341739
0.117117117,0.670152091,0.880319536
0.119369369,0.670152091,0.879894372
0.119369369,0.673003802,0.878883174
0.120495495,0.673003802,0.878862108
0.120495495,0.674904943,0.878555911
0.121621622,0.674904943,0.877985505
0.121621622,0.675855513,0.877923018
0.125000000,0.675855513,0.877403357
0.125000000,0.676806084,0.877399510
0.126126126,0.676806084,0.876789615
0.126126126,0.677756654,0.876751749
0.128378378,0.677756654,0.876502713
0.128378378,0.681558935,0.875683417
0.130630631,0.681558935,0.875299195
0.130630631,0.684410646,0.874606915
0.135135135,0.684410646,0.873656740
0.135135135,0.687262357,0.873067097
0.136261261,0.687262357,0.873052829
0.136261261,0.689163498,0.873005257
0.139639640,0.689163498,0.871124574
0.139639640,0.692965779,0.870873350
0.141891892,0.692965779,0.870414782
0.141891892,0.693916350,0.870395445
0.143018018,0.693916350,0.870364082
0.143018018,0.694866920,0.869546424
0.145270270,0.694866920,0.868376728
0.145270270,0.698669202,0.866501046
0.148648649,0.698669202,0.866307098
0.148648649,0.700570342,0.866219981
0.149774775,0.700570342,0.865995284
0.149774775,0.709125475,0.864376848
0.150900901,0.709125475,0.864292502
0.150900901,0.711026616,0.863510545
0.154279279,0.711026616,0.863022191
0.154279279,0.712927757,0.862424485
0.155405405,0.712927757,0.862386575
0.155405405,0.714828897,0.862105057
0.157657658,0.714828897,0.861730358
0.157657658,0.720532319,0.859538468
0.158783784,0.720532319,0.859169128
0.158783784,0.721482890,0.859165119
0.161036036,0.721482890,0.858596042
0.161036036,0.722433460,0.858396572
0.162162162,0.722433460,0.858048801
0.162162162,0.724334601,0.857641149
0.163288288,0.724334601,0.857561604
0.163288288,0.725285171,0.857523507
0.164414414,0.725285171,0.856327493
0.164414414,0.728136882,0.856000445
0.167792793,0.728136882,0.855440075
0.167792793,0.729087452,0.855437185
0.168918919,0.729087452,0.855356204
0.168918919,0.731939163,0.854623865
0.170045045,0.731939163,0.854419743
0.170045045,0.735741445,0.852990529
0.171171171,0.735741445,0.852839095
0.171171171,0.736692015,0.852557959
0.175675676,0.736692015,0.850602828
0.175675676,0.737642586,0.850206284
0.176801802,0.737642586,0.849960382
0.176801802,0.738593156,0.849617670
0.180180180,0.738593156,0.849117560
0.180180180,0.740494297,0.848977853
0.182432432,0.740494297,0.848800041
0.182432432,0.741444867,0.848466616
0.185810811,0.741444867,0.848148248
0.185810811,0.742395437,0.848060836
0.192567568,0.742395437,0.847087779
0.192567568,0.743346008,0.846911790
0.197072072,0.743346008,0.845681877
0.197072072,0.744296578,0.845590191
0.198198198,0.744296578,0.845524621
0.198198198,0.746197719,0.845411204
0.202702703,0.746197719,0.844246020
0.202702703,0.747148289,0.844186413
0.204954955,0.747148289,0.843794444
0.204954955,0.749049430,0.843430986
0.216216216,0.749049430,0.841401018
0.216216216,0.750950570,0.841017994
0.220720721,0.750950570,0.838764838
0.220720721,0.751901141,0.838749522
0.221846847,0.751901141,0.838282024
0.221846847,0.752851711,0.838261628
0.224099099,0.752851711,0.837945860
0.224099099,0.754752852,0.836557428
0.226351351,0.754752852,0.835225665
0.226351351,0.756653992,0.834501312
0.228603604,0.756653992,0.834352557
0.228603604,0.757604563,0.833920739
0.229729730,0.757604563,0.833859246
0.229729730,0.758555133,0.833692906
0.237612613,0.758555133,0.831892909
0.237612613,0.760456274,0.831353879
0.238738739,0.760456274,0.830977788
0.238738739,0.761406844,0.830954246
0.240990991,0.761406844,0.829412573
0.240990991,0.762357414,0.829394964
0.246621622,0.762357414,0.827445729
0.246621622,0.763307985,0.827236718
0.248873874,0.763307985,0.826923389
0.248873874,0.764258555,0.826712545
0.250000000,0.764258555,0.826687986
0.250000000,0.765209125,0.825690938
0.252252252,0.765209125,0.825346874
0.252252252,0.766159696,0.825278093
0.255630631,0.766159696,0.824369227
0.255630631,0.767110266,0.824180257
0.257882883,0.767110266,0.823505752
0.257882883,0.768060837,0.822998836
0.259009009,0.768060837,0.822806206
0.259009009,0.769961977,0.821900239
0.261261261,0.769961977,0.821846767
0.261261261,0.770912548,0.821743101
0.269144144,0.770912548,0.820674658
0.269144144,0.773764259,0.820214023
0.272522523,0.773764259,0.819375215
0.272522523,0.774714829,0.819051524
0.274774775,0.774714829,0.818966174
0.274774775,0.776615970,0.818760923
0.277027027,0.776615970,0.818384998
0.277027027,0.777566540,0.818367244
0.280405405,0.777566540,0.818216437
0.280405405,0.778517110,0.817881898
0.282657658,0.778517110,0.817290648
0.282657658,0.779467681,0.817289830
0.283783784,0.779467681,0.817170531
0.283783784,0.780418251,0.816835176
0.284909910,0.780418251,0.816157024
0.284909910,0.781368821,0.816076127
0.286036036,0.781368821,0.815822880
0.286036036,0.783269962,0.814812913
0.287162162,0.783269962,0.814521550
0.287162162,0.784220532,0.813914795
0.290540541,0.784220532,0.813503112
0.290540541,0.787072243,0.813167385
0.298423423,0.787072243,0.812218257
0.298423423,0.788022814,0.812210548
0.307432432,0.788022814,0.811066465
0.307432432,0.789923954,0.811007089
0.313063063,0.789923954,0.810232285
0.313063063,0.790874525,0.810012971
0.316441441,0.790874525,0.809043772
0.316441441,0.792775665,0.808674093
0.319819820,0.792775665,0.807322758
0.319819820,0.793726236,0.807242082
0.327702703,0.793726236,0.806106485
0.327702703,0.794676806,0.805583501
0.329954955,0.794676806,0.805243961
0.329954955,0.795627376,0.804535150
0.332207207,0.795627376,0.803638709
0.332207207,0.796577947,0.803599164
0.341216216,0.796577947,0.802140694
0.341216216,0.799429658,0.802035441
0.347972973,0.799429658,0.801088241
0.347972973,0.802281369,0.800844112
0.349099099,0.802281369,0.800758121
0.349099099,0.804182510,0.800266019
0.350225225,0.804182510,0.800243572
0.350225225,0.805133080,0.800103778
0.356981982,0.805133080,0.799345972
0.356981982,0.806083650,0.799161322
0.358108108,0.806083650,0.799126190
0.358108108,0.807034221,0.799024713
0.367117117,0.807034221,0.796481791
0.367117117,0.807984791,0.796327660
0.368243243,0.807984791,0.796153362
0.368243243,0.808935361,0.795849409
0.373873874,0.808935361,0.795253421
0.373873874,0.809885932,0.795239018
0.379504505,0.809885932,0.794699478
0.379504505,0.811787072,0.794428573
0.381756757,0.811787072,0.794231445
0.381756757,0.813688213,0.793996547
0.405405405,0.813688213,0.788876299
0.405405405,0.814638783,0.788831901
0.408783784,0.814638783,0.788568471
0.408783784,0.815589354,0.788484266
0.412162162,0.815589354,0.788183265
0.412162162,0.816539924,0.788173513
0.417792793,0.816539924,0.787583275
0.417792793,0.817490494,0.787449425
0.425675676,0.817490494,0.786758934
0.425675676,0.819391635,0.786536853
0.431306306,0.819391635,0.785805120
0.431306306,0.820342205,0.785798459
0.440315315,0.820342205,0.784525632
0.440315315,0.822243346,0.784061215
0.447072072,0.822243346,0.783499956
0.447072072,0.823193916,0.783433421
0.451576577,0.823193916,0.782603100
0.451576577,0.824144487,0.782376305
0.454954955,0.824144487,0.781733424
0.454954955,0.826045627,0.781522260
0.456081081,0.826045627,0.781296567
0.456081081,0.827946768,0.781129491
0.458333333,0.827946768,0.780640653
0.458333333,0.828897338,0.780551842
0.466216216,0.828897338,0.780107151
0.466216216,0.830798479,0.779836079
0.469594595,0.830798479,0.779317493
0.469594595,0.831749049,0.779145393
0.470720721,0.831749049,0.778828670
0.470720721,0.832699620,0.778226633
0.483108108,0.832699620,0.776294651
0.483108108,0.834600760,0.775712344
0.502252252,0.834600760,0.773607945
0.502252252,0.836501901,0.773411170
0.507882883,0.836501901,0.772431142
0.507882883,0.837452471,0.772390404
0.516891892,0.837452471,0.771207041
0.516891892,0.838403042,0.771144774
0.525900901,0.838403042,0.769633438
0.525900901,0.839353612,0.769606764
0.532657658,0.839353612,0.769038146
0.532657658,0.840304183,0.769026543
0.533783784,0.840304183,0.768988850
0.533783784,0.841254753,0.768848163
0.538288288,0.841254753,0.768398079
0.538288288,0.842205323,0.768383144
0.541666667,0.842205323,0.767846546
0.541666667,0.843155894,0.767823085
0.547297297,0.843155894,0.767094808
0.547297297,0.844106464,0.767052166
0.552927928,0.844106464,0.766315674
0.552927928,0.845057034,0.766259355
0.557432432,0.845057034,0.765691450
0.557432432,0.846007605,0.765614148
0.564189189,0.846007605,0.763596457
0.564189189,0.846958175,0.763560131
0.568693694,0.846958175,0.763427833
0.568693694,0.847908745,0.763322019
0.597972973,0.847908745,0.758656225
0.597972973,0.848859316,0.758579343
0.604729730,0.848859316,0.756678240
0.604729730,0.850760456,0.756460534
0.615990991,0.850760456,0.754343245
0.615990991,0.852661597,0.754184998
0.618243243,0.852661597,0.753555085
0.618243243,0.853612167,0.753443447
0.646396396,0.853612167,0.749740455
0.646396396,0.854562738,0.749368215
0.649774775,0.854562738,0.748656996
0.649774775,0.855513308,0.748308428
0.654279279,0.855513308,0.748039176
0.654279279,0.856463878,0.747975361
0.666666667,0.856463878,0.746718187
0.666666667,0.857414449,0.746627226
0.675675676,0.857414449,0.745304162
0.675675676,0.859315589,0.745090258
0.679054054,0.859315589,0.744845336
0.679054054,0.860266160,0.744783798
0.698198198,0.860266160,0.742305073
0.698198198,0.861216730,0.742152717
0.711711712,0.861216730,0.740067742
0.711711712,0.862167300,0.739812749
0.715090090,0.862167300,0.739667012
0.715090090,0.864068441,0.739412545
0.716216216,0.864068441,0.739317578
0.716216216,0.865019011,0.739271902
0.721846847,0.865019011,0.738673308
0.721846847,0.867870722,0.738271419
0.739864865,0.867870722,0.736650395
0.739864865,0.868821293,0.736569260
0.750000000,0.868821293,0.735887447
0.750000000,0.869771863,0.735479700
0.751126126,0.869771863,0.735371472
0.751126126,0.870722433,0.735301082
0.752252252,0.870722433,0.735223394
0.752252252,0.871673004,0.735116167
0.754504505,0.871673004,0.734964933
0.754504505,0.872623574,0.734852714
0.756756757,0.872623574,0.734543863
0.756756757,0.873574144,0.734076432
0.768018018,0.873574144,0.732951040
0.768018018,0.874524715,0.732889062
0.773648649,0.874524715,0.732440711
0.773648649,0.875475285,0.732362723
0.780405405,0.875475285,0.731707455
0.780405405,0.876425856,0.731407755
0.782657658,0.876425856,0.731204244
0.782657658,0.877376426,0.730818553
0.791666667,0.877376426,0.729603604
0.791666667,0.878326996,0.729576087
0.797297297,0.878326996,0.728839772
0.797297297,0.879277567,0.728092145
0.814189189,0.879277567,0.726785511
0.814189189,0.880228137,0.726658379
0.831081081,0.880228137,0.725098166
0.831081081,0.881178707,0.725044935
0.832207207,0.881178707,0.724890722
0.832207207,0.882129278,0.724829240
0.835585586,0.882129278,0.724204572
0.835585586,0.883079848,0.723952258
0.849099099,0.883079848,0.722792891
0.849099099,0.884030418,0.722716070
0.858108108,0.884030418,0.721693981
0.858108108,0.884980989,0.721279284
0.870495495,0.884980989,0.719710503
0.870495495,0.885931559,0.719674045
0.884009009,0.885931559,0.717561744
0.884009009,0.886882129,0.717525696
0.891891892,0.886882129,0.716954117
0.891891892,0.887832700,0.716885699
0.893018018,0.887832700,0.716833483
0.893018018,0.888783270,0.716812334
0.952702703,0.888783270,0.710836624
0.952702703,0.889733840,0.710763305
0.998873874,0.889733840,0.704881389
0.998873874,0.890684411,0.704655128
1.009009009,0.890684411,0.703554836
1.009009009,0.891634981,0.703543150
1.073198198,0.891634981,0.697600267
1.073198198,0.892585551,0.697560834
1.146396396,0.892585551,0.690591335
1.146396396,0.893536122,0.690563519
1.164414414,0.893536122,0.689074214
1.164414414,0.894486692,0.689035442
1.176801802,0.894486692,0.688390384
1.176801802,0.895437262,0.688360465
1.188063063,0.895437262,0.687421477
1.188063063,0.896387833,0.687343244
1.221846847,0.896387833,0.684521876
1.221846847,0.897338403,0.684460861
1.260135135,0.897338403,0.681484730
1.260135135,0.898288973,0.681308437
1.295045045,0.898288973,0.678807921
1.297297297,0.898288973,0.678767894
1.337837838,0.898288973,0.675390352
1.337837838,0.899239544,0.675268707
1.343468468,0.899239544,0.674955258
1.343468468,0.900190114,0.674916341
1.351351351,0.900190114,0.674076989
1.351351351,0.901140684,0.673998047
1.365990991,0.901140684,0.672913190
1.365990991,0.902091255,0.672863704
1.372747748,0.902091255,0.672494450
1.372747748,0.903041825,0.672488832
1.388513514,0.903041825,0.671771338
1.388513514,0.903992395,0.671725127
1.430180180,0.903992395,0.668666313
1.430180180,0.904942966,0.668625005
1.468468468,0.904942966,0.665001974
1.468468468,0.905893536,0.664774450
1.611486486,0.905893536,0.654668972
1.611486486,0.906844106,0.654638248
1.623873874,0.906844106,0.653911486
1.623873874,0.907794677,0.653888662
1.635135135,0.907794677,0.653186544
1.635135135,0.908745247,0.653152949
1.717342342,0.908745247,0.647819487
1.717342342,0.909695817,0.647813014
1.718468468,0.909695817,0.647570861
1.718468468,0.910646388,0.647569610
1.757882883,0.910646388,0.645448762
1.757882883,0.911596958,0.645185899
1.838963964,0.911596958,0.639340549
1.838963964,0.912547529,0.639316030
1.909909910,0.912547529,0.634437878
1.912162162,0.912547529,0.634017917
1.918918919,0.912547529,0.633367579
1.918918919,0.913498099,0.633277996
1.920045045,0.913498099,0.633232647
1.920045045,0.914448669,0.633014120
1.921171171,0.914448669,0.632903894
1.921171171,0.915399240,0.632886445
1.963963964,0.915399240,0.629839922
1.963963964,0.916349810,0.629721629
1.971846847,0.916349810,0.629170371
1.971846847,0.917300380,0.629139053
2.019144144,0.917300380,0.626429084
2.019144144,0.918250951,0.626344664
2.034909910,0.918250951,0.625604198
2.036036036,0.919201521,0.625489322
2.070945946,0.919201521,0.623449864
2.070945946,0.920152091,0.623436710
2.081081081,0.920152091,0.622943358
2.081081081,0.921102662,0.622857728
2.103603604,0.921102662,0.621252209
2.103603604,0.922053232,0.621247272
2.121621622,0.922053232,0.620384077
2.121621622,0.923003802,0.620338482
2.129504505,0.923003802,0.619886242
2.129504505,0.923954373,0.619845119
2.213963964,0.923954373,0.614760017
2.213963964,0.924904943,0.614624606
2.300675676,0.924904943,0.610092255
2.300675676,0.925855513,0.609954542
2.305180180,0.925855513,0.609893621
2.305180180,0.926806084,0.609884205
2.308558559,0.926806084,0.609790489
2.308558559,0.927756654,0.609765130
2.421171171,0.927756654,0.602873056
2.421171171,0.928707224,0.602820997
2.490990991,0.928707224,0.600273544
2.490990991,0.929657795,0.600168221
2.504504505,0.929657795,0.599442662
2.504504505,0.930608365,0.599347285
2.505630631,0.930608365,0.599322438
2.505630631,0.932509506,0.599252988
2.610360360,0.932509506,0.593521563
2.610360360,0.933460076,0.593482219
2.755630631,0.933460076,0.586031585
2.755630631,0.934410646,0.586026032
2.802927928,0.934410646,0.584157259
2.802927928,0.935361217,0.584150077
2.847972973,0.935361217,0.581508672
2.847972973,0.936311787,0.581449548
2.983108108,0.936311787,0.574463778
